date,direction,ticker,volume,price,market_price
2025-01-01,long,XLB,21.609006633965038,42.07,42.07
2025-01-01,long,XLC,9.390464921918284,96.81,96.81
2025-01-01,long,XLE,21.225564069365145,42.83,42.83
2025-01-01,long,XLF,18.810074675996464,48.33,48.33
2025-01-01,long,XLI,6.89959706353149,131.76,131.76
2025-01-01,long,XLK,7.81946421031231,116.26,116.26
2025-01-01,long,XLP,11.564570780955465,78.61,78.61
2025-01-01,long,XLRE,22.35286228401547,40.67,40.67
2025-01-01,long,XLU,24.021427112984785,37.845,37.845
2025-01-01,long,XLV,6.608206070298097,137.57,137.57
2025-01-01,long,XLY,8.104220271815546,112.175,112.175
2025-01-08,long,XLB,15.062315683620087,42.08,42.08
2025-01-08,long,XLC,16.17507774632158,97.26,97.26
2025-01-08,long,XLE,1.2370043418339203,44.015,44.015
2025-01-08,long,XLF,27.049910023635206,48.49,48.49
2025-01-08,long,XLI,8.233640485287395,132.82,132.82
2025-01-08,long,XLK,10.241736614062724,116.94,116.94
2025-01-08,long,XLP,11.783220844548119,77.38,77.38
2025-01-08,long,XLRE,18.934095362316842,40.15,40.15
2025-01-08,long,XLU,26.274431168114226,38.005,38.005
2025-01-08,long,XLV,0.4650232503584052,140.43,140.43
2025-01-08,long,XLY,12.882643341556642,111.505,111.505
2025-01-15,long,XLB,2.8483263230208653,43.52,43.52
2025-01-15,long,XLC,36.88655633081744,97.1,97.1
2025-01-15,long,XLE,2.4454401906989305,46.285,46.285
2025-01-15,long,XLF,1.4519813562431054,49.48,49.48
2025-01-15,long,XLI,0.7639242566908145,135.29,135.29
2025-01-15,long,XLK,21.436879046361486,116.145,116.145
2025-01-15,long,XLP,22.704444984411555,76.23,76.23
2025-01-15,long,XLRE,39.32217095489716,40.19,40.19
2025-01-15,long,XLU,2.24428854122335,38.395,38.395
2025-01-15,long,XLV,1.158323680149046,140.57,140.57
2025-01-15,long,XLY,0.6923741131184047,113.64,113.64
2025-01-22,long,XLB,24.4575565171415,44.37,44.37
2025-01-22,long,XLC,6.337005438447772,99.25,99.25
2025-01-22,long,XLE,21.592509545617627,45.89,45.89
2025-01-22,long,XLF,13.664042821431742,50.41,50.41
2025-01-22,long,XLI,5.890547670443495,140.25,140.25
2025-01-22,long,XLK,7.496362549728193,120.695,120.695
2025-01-22,long,XLP,15.390545520383844,77.22,77.22
2025-01-22,long,XLRE,31.66819465033806,41.1,41.1
2025-01-22,long,XLU,19.26347107837185,39.16,39.16
2025-01-22,long,XLV,10.025543696573786,142.18,142.18
2025-01-22,long,XLY,4.993198080593199,115.015,115.015
2025-01-29,long,XLB,3.4538347428768854,44.3,44.3
2025-01-29,long,XLC,0.870504608618146,101.87,101.87
2025-01-29,long,XLE,47.63224073624235,44.85,44.85
2025-01-29,long,XLF,1.579021515977401,51.28,51.28
2025-01-29,long,XLI,0.7719022623436815,137.79,137.79
2025-01-29,long,XLK,22.11337779909527,115.87,115.87
2025-01-29,long,XLP,1.6158108225109673,78.95,78.95
2025-01-29,long,XLRE,43.47452670044726,40.97,40.97
2025-01-29,long,XLU,80.09343624656354,38.37,38.37
2025-01-29,long,XLV,1.259875433174962,145.66,145.66
2025-01-29,long,XLY,0.640303065992032,115.47,115.47
2025-02-05,long,XLB,2.9869757031279827,44.535,44.535
2025-02-05,long,XLC,0.8236030882309852,102.52,102.52
2025-02-05,long,XLE,41.169004398526084,45.115,45.115
2025-02-05,long,XLF,1.3622017248406577,51.68,51.68
2025-02-05,long,XLI,19.485689941751986,137.12,137.12
2025-02-05,long,XLK,0.9471792222304213,117.095,117.095
2025-02-05,long,XLP,21.437721522854837,79.11,79.11
2025-02-05,long,XLRE,2.892028308162952,42.0,42.0
2025-02-05,long,XLU,2.3592676441483844,39.195,39.195
2025-02-05,long,XLV,1.1770553734070168,148.45,148.45
2025-02-05,long,XLY,30.628996824867986,114.585,114.585
2025-02-12,long,XLB,57.04805604866481,44.31,44.31
2025-02-12,long,XLC,1.1105073002735468,103.48,103.48
2025-02-12,long,XLE,4.877439577667921,44.52,44.52
2025-02-12,long,XLF,2.0430147696851053,51.36,51.36
2025-02-12,long,XLI,1.095797183887971,137.75,137.75
2025-02-12,long,XLK,1.4020143690955977,117.91,117.91
2025-02-12,long,XLP,2.4615019965870317,80.55,80.55
2025-02-12,long,XLRE,4.320862016158105,41.9,41.9
2025-02-12,long,XLU,3.1760686367603994,39.625,39.625
2025-02-12,long,XLV,15.828661428093644,145.82,145.82
2025-02-12,long,XLY,38.98673456820051,111.87,111.87
2025-02-19,long,XLB,14.185696058247187,44.96,44.96
2025-02-19,long,XLC,2.681662039311856,104.94,104.94
2025-02-19,long,XLE,12.657367890880005,46.01,46.01
2025-02-19,long,XLF,5.90526136159133,52.19,52.19
2025-02-19,long,XLI,3.194891387228577,138.77,138.77
2025-02-19,long,XLK,3.3431979446013025,121.09,121.09
2025-02-19,long,XLP,5.954002847652571,81.55,81.55
2025-02-19,long,XLRE,12.574092034470638,42.29,42.29
2025-02-19,long,XLU,8.410824624408402,40.13,40.13
2025-02-19,long,XLV,42.2832917471114,146.4,146.4
2025-02-19,long,XLY,3.2677562744338617,113.12,113.12
2025-02-26,long,XLB,21.465578151730288,44.305,44.305
2025-02-26,long,XLC,19.388179668101074,101.51,101.51
2025-02-26,long,XLE,23.3712928224173,44.565,44.565
2025-02-26,long,XLF,35.340573234143186,50.85,50.85
2025-02-26,long,XLI,10.134138346081299,135.0,135.0
2025-02-26,long,XLK,12.972387992832717,115.5,115.5
2025-02-26,long,XLP,0.9097134498989399,82.0,82.0
2025-02-26,long,XLRE,1.5966741730561433,42.66,42.66
2025-02-26,long,XLU,0.9894101393368834,39.9,39.9
2025-02-26,long,XLV,0.6628713057277819,147.82,147.82
2025-02-26,long,XLY,15.225983241346642,107.77,107.77
2025-03-05,long,XLB,2.038681079689785,44.02,44.02
2025-03-05,long,XLC,19.454784857718522,101.47,101.47
2025-03-05,long,XLE,20.327380553600364,42.85,42.85
2025-03-05,long,XLF,35.89984346770362,50.21,50.21
2025-03-05,long,XLI,9.36136404989014,133.85,133.85
2025-03-05,long,XLK,9.430048254499937,110.785,110.785
2025-03-05,long,XLP,0.6309187704556612,82.44,82.44
2025-03-05,long,XLRE,1.4367600555726125,43.42,43.42
2025-03-05,long,XLU,42.48012583620771,38.745,38.745
2025-03-05,long,XLV,0.49988824352945704,149.68,149.68
2025-03-05,long,XLY,14.217545037835759,105.705,105.705
2025-03-12,long,XLB,13.063413681607873,42.465,42.465
2025-03-12,long,XLC,14.219719904600879,96.83,96.83
2025-03-12,long,XLE,15.159499414937892,43.89,43.89
